"ID","enumerator","date","district","sub","trader.q3","trader.q4","trader.q5","trader.q6","trader.q7","trader.q8","trader.q9","trader.q10","trader.q11","trader.q12","trader.q14","trader.q16","trader.q17","trader.q18.Bongo","trader.q18.Ghee","trader.q18.Other","trader.q19","trader.q20","trader.q21","trader.q22","trader.q23","trader.q24","trader.q25","trader.q26","trader.q27","trader.q28","trader.q29","trader.q30","trader.q31","trader.q33","trader.q35","trader.q36","trader.q37","trader.q38","trader.q39","trader.q40","trader.q41","trader.q42","trader.q43","trader.q44","trader.q45","trader.q46","trader.q47","trader.q48","trader.q49","trader.q50","trader.q51","trader.q52","trader.q53","trader.q54","trader.q55","trader.q56","trader.q57","trader.q58","trader.q59","trader.q60.1","trader.q60.2","trader.q60.3","trader.q60.4","trader.q60.5","trader.q60.96","trader.q61","trader.q62","trader.q63","trader.q64","trader.q65","trader.q66","trader.q67","trader.q68","trader.q69","trader.q70","trader.q71","trader.q72","trader.q73","trader.q74","trader.q75","trader.q76","trader.q77","trader.q78","trader.q80","trader.q81","trader.q82","trader.q83","trader.q83b","trader.q84","trader.q85","trader.q85b","trader.q86","trader.q87","trader.q88","trader.q89","trader.q91","trader.q92","trader.q93","trader.q94","trader.q95","trader.q96","trader.q97","trader.q98","trader.q99.1","trader.q99.2","trader.q99.3","trader.q99.4","trader.q100","trader.q101","trader.q102","trader.q103"
"T_425","EN_7","9/24/2018","NAKASEKE","NGOMA",35,"Male",1,"Yes","n/a",10,2,2,"NAKASEKE","NGOMA",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2003","n/a",80,8,4,"2","2","2","1","Yes","No",1100,1,27,200,0,0,0,200,0,0,0,0,800,1,30,300,0,0,0,200,0,0,0,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,20,1,1,1,0,2,3,"Yes",260,1,2,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","No","n/a","n/a","n/a"
"T_426","EN_4","9/24/2018","NAKASEKE","NGOMA",23,"Male",2,"No","4",12,1,2,"NAKASEKE","NGOMA",96,2,"No","n/a","n/a","n/a","No","n/a","1/1/2014","1/1/2014",50,60,30,"n/a","1","1","1","No","Yes",1000,1,1,70,0,0,0,70,0,0,0,10,600,1,1,200,0,0,0,200,0,0,0,10,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,0,0,0,2,0,1,2,1,3,"Yes",150,1,1,"Yes","Yes","Yes","10:00:00.000+03","1","3","1","n/a","n/a","n/a","n/a","n/a","50","100","2","Seller","n/a","n/a","n/a","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_427","EN_15","9/24/2018","NAKASEKE","KINONI",46,"Male",4,"Yes","n/a",7,96,2,"NAKASEKE","KINONI",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",100,100,60,"2","2","2","1","No","No",1100,1,6,40,0,0,0,1,0,0,0,7,500,1,12,310,0,0,0,1,0,0,0,10,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,15,1,0,1,2,2,3,"Yes",240,1,1,"Yes","Yes","Yes","09:30:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","1200000","Yes","BOUGHT COWS"
"T_428","EN_7","9/24/2018","NAKASEKE","NGOMA",20,"Male",4,"Yes","n/a",6,4,5,"NAKASEKE","NGOMA",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",50,6,10,"2","2","3","2","No","Yes",1000,1,6,160,0,0,0,160,0,0,0,0,800,1,6,300,0,0,0,180,0,0,0,0,1,"2","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0,0,0,12,1,1,1,0,1,3,"Yes",300,1,1,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","600000","Yes","Paid the person who supplies mi milk"
"T_429","EN_4","9/24/2018","NAKASEKE","NGOMA",30,"Male",2,"Yes","n/a",8,1,2,"NAKASEKE","NGOMA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2014","1/1/2014",40,15,8,"1","n/a","1","1","No","No",1100,1,6,140,0,0,0,140,0,0,0,4,500,1,10,200,0,0,0,200,0,0,0,5,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,10,1,0,1,1,2,3,"No",250,1,1,"Yes","Yes","Yes","11:30:00.000+03","n/a","n/a","n/a","2","1","3","1","1","n/a","n/a","n/a","n/a","100","150","3","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_430","EN_15","9/24/2018","NAKASEKE","KINONI",25,"Male",2,"Yes","n/a",3,3,96,"NAKASEKE","KINONI",1,2,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",100,7,7,"n/a","2","1","3","Yes","Yes",1000,1,1,30,0,0,0,1,0,0,0,0,800,1,1,120,0,0,0,1,0,0,0,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,7,1,0,1,0,0,3,"Yes",200,1,1,"Yes","Yes","Yes","11:00:00.000+03","1","3","3","n/a","n/a","n/a","n/a","n/a","100","120","10","Buyer","n/a","n/a","n/a","Yes","2","Yes","No","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_431","EN_7","9/24/2018","NAKASEKE","NGOMA",22,"Male",4,"Yes","n/a",2,1,2,"NAKASEKE","NGOMA",3,2,"Yes","FALSE","FALSE","TRUE","No","n/a","n/a","1/1/2013",60,30,35,"n/a","2","2","1","Yes","Yes",1200,1,15,300,0,0,0,200,0,0,0,0,500,1,18,500,0,0,0,200,0,0,0,0,1,"2","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",0,0,0,18,1,0,1,0,2,3,"Yes",300,1,5,"Yes","Yes","Yes","10:00:00.000+03","1","3","1","n/a","n/a","n/a","n/a","n/a","999","999","4.6","Seller","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","1500000","Yes","Bought a bodaboda to transport the milk"
"T_432","EN_6","9/25/2018","NAKASEKE","NGOOMA",38,"Male",1,"Yes","n/a",12,2,2,"NAKASEKE","KINYOGOGA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2013","1/1/2013",100,40,40,"1","n/a","1","1","No","No",1200,1,8,120,0,0,0,150,0,0,0,10,800,1,15,300,0,0,0,200,0,0,0,10,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,10,1,0,3,0,1,3,"Yes",200,5,1,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","200","100","12","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_433","EN_4","9/24/2018","NAKASEKE","NGOMA",24,"Male",2,"Yes","n/a",1,1,2,"NAKASEKE","NGOMA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",20,5,7,"3","n/a","3","1","No","No",600,1,4,20,0,0,0,20,0,0,0,0.5,400,1,6,40,0,0,0,40,0,0,0,1,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,4,0,1,1,2,1,2,"n/a",140,1,1,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","200","30","4","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","No","n/a","n/a","n/a"
"T_434","EN_15","9/24/2018","NAKASEKE","KINONI",23,"Male",4,"No","3",8,2,5,"NAKASEKE","KINONI",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",100,2,2,"2","1","1","1","No","No",1100,1,5,200,0,0,0,1,0,0,0,8,500,1,5,240,0,0,0,1,0,0,0,8,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,11,1,1,2,1,2,3,"Yes",280,1,1,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_435","EN_15","9/24/2018","NAKASEKE","KINONI",30,"Male",5,"Yes","n/a",2,4,4,"MASINDI","NYANGAYA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2011","1/1/2011",100,25,6,"2","n/a","2","1","Yes","Yes",1000,1,2,140,0,0,0,1,0,0,0,2,500,1,2,12,0,0,0,1,0,0,0,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,0,0,10,2,1,1,1,1,3,"Yes",250,1,8,"Yes","Yes","Yes","09:00:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","100","250","4","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","No","n/a","n/a","n/a"
"T_436","EN_11","9/24/2018","NAKASEKE","NGOMA",23,"Male",2,"Yes","n/a",3,1,1,"NAKASEKE","NGOMA",1,1,"Yes","FALSE","FALSE","TRUE","Yes","40","1/1/2016","1/1/2017",20,7,3,"1","n/a","1","1","Yes","No",1300,3,1,10,0,20,0,0,0,0,0,1,700,3,1,15,0,25,0,0,0,0,2,1,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,1,0,0,1,2,2,96,"n/a",999,96,1.5,"No","n/a","n/a","11:45:00.000+03","n/a","n/a","n/a","1","1","2","1","1","n/a","n/a","n/a","n/a","150","15","999","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","TRUE","Yes","500000","Yes","Buying More Milk"
"T_437","EN_15","9/24/2018","NAKASEKE","NGOMA",32,"Male",1,"Yes","n/a",3,3,5,"NAKASEKE","NGOMA",1,2,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",100,15,16,"n/a","1","1","1","No","No",1000,1,1,30,0,0,0,30,0,0,0,2,500,1,1,80,0,0,0,1,0,0,0,5,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,4,0,1,1,0,0,2,"n/a",80,1,8,"Yes","Yes","Yes","09:25:00.000+03","1","3","1","n/a","n/a","n/a","n/a","n/a","12","80","1","Seller","n/a","n/a","n/a","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_438","EN_15","9/24/2018","NAKASEKE","NGOMA",36,"Male",1,"Yes","n/a",7,2,5,"NAKASEKE","NGOMA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2004","1/1/2004",100,8,2,"1","n/a","1","1","No","Yes",1100,1,8,100,0,0,0,2,0,0,0,5,500,1,10,180,0,0,0,2,0,0,0,5,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,8,0,1,1,0,1,3,"Yes",160,1,5,"Yes","Yes","Yes","09:22:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","50","160","12","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_439","EN_15","9/24/2018","NAKASEKE","NGOMA",37,"Male",5,"Yes","n/a",6,2,5,"NAKASEKE","NGOMA",1,1,"Yes","FALSE","TRUE","FALSE","No","n/a","1/1/2005","1/1/2015",80,4,2,"3","n/a","1","1","No","No",1200,1,4,200,0,0,0,2,0,0,0,7,600,1,4,600,0,0,0,2,0,0,0,7,1,"2","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",1,0,0,15,1,0,1,0,2,3,"Yes",300,1,3,"Yes","Yes","Yes","10:30:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","100","250","10","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","No","n/a","n/a","n/a"
"T_440","EN_11","9/24/2018","NAKASEKE","NGOMA",18,"Male",4,"Yes","n/a",5,2,96,"NAKASEKE","NGOMA",96,1,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",100,5,3,"1","n/a","1","1","Yes","No",1300,1,3,80,0,0,0,1,0,0,0,3,800,1,5,120,0,0,0,1,0,0,0,5,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,7,0,1,1,0,1,2,"n/a",100,1,2,"Yes","Yes","Yes","11:06:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","150","120","999","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","No","n/a","n/a","n/a"
"T_441","EN_11","9/24/2018","NAKASEKE","NGOMA",44,"Male",2,"Yes","n/a",10,2,2,"NAKASEKE","NGOMA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2003","1/1/2003",100,5,1,"1","n/a","1","3","No","No",1100,1,6,3,20,0,0,1,0,0,0,2,900,1,7,80,0,0,0,1,0,0,0,3,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,4,0,1,1,0,0,2,"n/a",80,1,16,"Yes","Yes","Yes","10:40:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","100","80","10","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_442","EN_16","9/25/2018","NAKASEKE","KINYOGOGA",24,"Male",3,"No","3",20,1,2,"NAKASEKE","KINYOGOGA",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2018","1/1/2018",100,15,8,"2","2","1","3","No","No",1000,1,8,100,0,0,0,90,0,0,0,10,700,1,15,200,0,0,0,190,0,0,0,10,1,"1","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0,0,0,15,1,1,1,2,0,3,"Yes",200,1,1,"Yes","Yes","Yes","09:47:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_443","EN_22","9/25/2018","NAKASEKE","KINYOGOGA",27,"Male",96,"Yes","n/a",1,2,5,"NAKASEKE","KINYOGOGA",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2014","1/1/2014",100,9,2,"2","2","2","3","No","No",1500,1,5,300,0,0,100,200,0,0,0,0,800,1,5,500,0,0,200,200,0,0,0,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,14,1,0,1,2,0,3,"Yes",300,1,4,"Yes","Yes","Yes","08:00:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","No","n/a","n/a","n/a"
"T_444","EN_2","9/24/2018","NAKASEKE","999",22,"Male",2,"No","3",20,1,2,"NAKASEKE","999",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2018","1/1/2018",100,20,17,"2","n/a","1","1","No","Yes",1200,1,4,60,0,0,0,60,0,0,0,5,800,1,4,110,0,0,0,100,0,0,0,5,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,6,0,1,0,0,0,2,"n/a",200,1,1,"Yes","Yes","Yes","09:00:00.000+03","n/a","n/a","n/a","1","1","3","3","3","n/a","n/a","n/a","n/a","100","120","5","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","400000","Yes","Bought a calf"
"T_445","EN_3","9/24/2018","NAKASEKE","KINONI",18,"Male",4,"Yes","n/a",4,2,1,"NAKASEKE","KINONI",2,2,"No","n/a","n/a","n/a","No","n/a","1/1/2018","1/1/2018",100,30,27,"n/a","3","1","1","No","No",999,96,999,999,999,999,999,999,999,999,999,999,1000,1,1,200,0,0,0,188,0,0,0,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,8,1,0,0,2,0,3,"Yes",20,1,999,"Yes","Yes","Yes","07:00:00.000+03","1","3","3","n/a","n/a","n/a","n/a","n/a","20","200","5","Buyer","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","100000","No","Home use"
"T_446","EN_2","9/24/2018","NAKASEKE","KINONI",49,"Male",1,"Yes","n/a",15,96,2,"NAKASEKE","KINONI",1,3,"No","n/a","n/a","n/a","No","n/a","1/1/2018","1/1/2018",100,40,40,"2","2","2","3","No","No",999,96,999,999,999,999,999,999,999,999,999,999,800,1,2,40,0,0,0,40,0,0,0,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,7,1,1,1,0,0,3,"No",6,1,999,"Yes","Yes","Yes","09:00:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","TRUE","Yes","1000000","Yes","Bought 2 calives"
"T_447","EN_2","9/24/2018","NAKASEKE","KINONI",34,"Male",1,"Yes","n/a",5,1,2,"NAKASEKE","KINONI",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2016","1/1/2016",100,4,2,"1","n/a","3","1","No","No",800,1,3,70,0,0,0,70,0,0,0,0,1000,1,6,240,0,0,0,200,0,0,0,10,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,12,1,1,2,1,1,3,"No",200,1,3,"Yes","Yes","Yes","07:00:00.000+03","n/a","n/a","n/a","1","1","3","3","3","n/a","n/a","n/a","n/a","100","240","27","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","30000","Yes","Payment of treatment for the cow"
"T_448","EN_6","9/25/2018","NAKASEKE","KINYOGOGA ",30,"Male",3,"No","3",10,2,2,"NAKASEKE","KINYOGOGA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2018","1/1/2018",100,15,10,"1","n/a","2","2","Yes","Yes",1200,1,999,999,999,999,999,999,999,999,999,999,600,5,999,999,999,999,999,999,999,999,999,999,1,"1","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0,0,0,10,2,1,1,0,0,3,"Yes",260,6,1,"Yes","Yes","Yes","12:43:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","100","200","16","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","Yes","700000","Yes","Paying farmers"
"T_449","EN_3","9/25/2018","NAKASEKE","KINYOGOGA",30,"Male",2,"Yes","n/a",14,2,2,"NAKASEKE","KINYOGOGA ",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2011","1/1/2011",100,999,999,"3","n/a","2","1","Yes","No",1000,1,10,200,0,0,0,0,200,0,0,5,500,1,20,300,0,0,0,0,200,0,0,0,1,"8","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,0,0,4,1,0,1,0,0,3,"Yes",200,6,7,"Yes","Yes","Yes","11:10:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","50","200","5","Yes","2","Yes","Yes","Yes","TRUE","FALSE","TRUE","FALSE","Yes","20000","Yes","Repairing motorcycle"
"T_450","EN_5","9/25/2018","KIBOGA","KAPEKE ",44,"Male",2,"Yes","n/a",7,2,2,"KIBOGA","KAPEKE ",96,3,"No","n/a","n/a","n/a","No","n/a","1/1/2010","1/1/2010",100,12,2,"2","3","1","1","No","Yes",1000,1,2,20,0,0,20,0,0,0,0,0,600,1,2,40,0,0,40,0,0,0,0,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,1,2,2,0,1,1,0,1,2,"n/a",60,3,5,"Yes","Yes","No","09:00:00.000+03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_451","EN_4","9/25/2018","NAKASEKE","KINYOGOGA",25,"Male",4,"No","3",9,1,2,"NAKASEKE","KINYOGOGA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2016","1/1/2016",30,10,999,"1","n/a","1","1","No","No",1200,1,5,140,0,0,0,140,0,0,0,10,500,1,8,300,0,0,200,0,0,0,0,10,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,0,0,0,1,0,1,2,2,3,"Yes",200,6,2,"Yes","Yes","Yes","08:05:00.000+03","n/a","n/a","n/a","1","1","3","1","1","n/a","n/a","n/a","n/a","50","100","5","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_452","EN_4","9/25/2018","NAKASEKE","KINYOGOGA",25,"Male",2,"Yes","n/a",2,3,4,"NAKASEKE","KINYOGOGA",1,2,"No","n/a","n/a","n/a","No","n/a","1/1/2017","1/1/2017",50,20,10,"n/a","3","3","3","No","No",1200,1,7,60,0,0,60,0,0,0,0,2,500,1,7,80,0,0,80,0,0,0,0,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,4,0,1,1,0,1,2,"n/a",160,6,1,"Yes","Yes","Yes","10:00:00.000+03","1","3","1","n/a","n/a","n/a","n/a","n/a","160","60","30","Seller","n/a","n/a","n/a","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_453","EN_22","9/26/2018","NAKASEKE","WAKYATO",27,"Male",5,"No","3",20,2,2,"NAKASEKE","WAKYATO",1,1,"Yes","TRUE","TRUE","FALSE","Yes","80","1/1/2014","1/1/2014",100,30,50,"2","n/a","3","3","Yes","Yes",1000,1,15,100,0,0,0,100,0,0,20,0,400,1,20,500,0,0,200,200,0,0,20,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,0,0,4,1,0,1,2,1,3,"Yes",200,1,4,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","1","1","3","3","1","n/a","n/a","n/a","n/a","50","250","10","Yes","2","Yes","Yes","Yes","TRUE","FALSE","TRUE","TRUE","Yes","500000","Yes","service motorbike"
"T_454","EN_22","9/26/2018","NAKASEKE","WAKYATO",999,"Male",4,"Yes","n/a",1,2,2,"NAKASEKE","WAKYATO",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2016","1/1/2016",100,30,15,"2","n/a","3","3","Yes","No",1300,1,15,110,0,0,0,110,0,0,0,0,500,1,25,300,0,0,0,200,0,0,0,0,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,17,1,0,1,1,0,3,"Yes",280,1,999,"Yes","Yes","Yes","09:30:00.000+03","n/a","n/a","n/a","1","1","3","3","1","n/a","n/a","n/a","n/a","100","250","70","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","No","n/a","n/a","n/a"
"T_455","EN_12","9/27/2018","NAKASEKE","WAKYATO",21,"Male",3,"Yes","n/a",2,1,1,"NAKASEKE","WAKYATO",1,2,"Yes","FALSE","FALSE","TRUE","Yes","60","1/1/2015","1/1/2017",40,2,3,"n/a","1","1","1","No","No",1200,1,1,600,500,0,0,50,0,0,0,0,500,1,1,600,0,0,0,60,0,0,0,0,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,0,0,1,0,1,2,2,3,"No",290,1,1,"Yes","Yes","Yes","07:00:00.000+03","1","5","2","n/a","n/a","n/a","n/a","n/a","20","250","6","Seller","n/a","n/a","n/a","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","FALSE","No","n/a","n/a","n/a"
"T_456","EN_8","9/26/2018","NAKASEKE","WAKYATO",58,"Male",2,"Yes","n/a",7,2,5,"NAKASEKE","WAKYATO",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2015","1/1/2015",100,3,5,"2","n/a","3","2","No","No",500,1,3,10,0,0,0,10,0,0,0,0,500,1,3,60,0,0,0,60,0,0,0,0,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,3,0,1,1,2,0,2,"n/a",80,1,4,"Yes","Yes","Yes","09:30:00.000+03","n/a","n/a","n/a","1","1","3","3","3","n/a","n/a","n/a","n/a","100","40","16","Yes","2","Yes","No","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_457","EN_3","9/26/2018","NAKASEKE","WAKYATO",45,"Male",2,"Yes","n/a",10,2,2,"NAKASEKE","WAKYATO",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2016","1/1/2016",100,4,3,"2","n/a","3","3","Yes","No",1000,1,4,100,0,0,0,100,0,0,0,999,600,1,4,180,0,0,0,180,0,0,0,10,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,7,1,1,1,0,0,3,"Yes",180,1,3,"Yes","Yes","Yes","09:00:00.000+03","n/a","n/a","n/a","1","1","3","3","3","n/a","n/a","n/a","n/a","100","180","11","Yes","2","Yes","Yes","Yes","FALSE","FALSE","TRUE","TRUE","Yes","1000000","No","Personal issues"
"T_458","EN_8","9/27/2018","NAKASEKE","WAKYATO",27,"Male",5,"No","3",20,2,2,"NAKASEKE","NGOMA",1,1,"Yes","FALSE","TRUE","FALSE","No","n/a","1/1/2015","1/1/2015",100,25,35,"2","n/a","3","3","Yes","Yes",900,1,6,100,0,0,0,100,0,0,0,10,400,1,15,350,0,0,0,200,0,0,0,10,3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,0,10,1,1,1,1,1,3,"Yes",260,1,3,"Yes","Yes","Yes","10:00:00.000+03","n/a","n/a","n/a","1","1","3","3","3","n/a","n/a","n/a","n/a","50","200","2","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
"T_459","EN_9","9/28/2018","NAKASEKE","NGOMA",32,"Male",3,"Yes","n/a",7,1,2,"NAKASEKE","NGOMA",1,1,"No","n/a","n/a","n/a","No","n/a","1/1/2013","1/1/2013",30,30,10,"2","n/a","1","1","No","No",800,1,15,120,0,0,0,120,0,0,0,10,1000,1,8,400,0,0,0,200,0,0,0,10,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,1,0,15,1,0,1,0,1,3,"Yes",300,1,1,"Yes","Yes","Yes","10:16:00.000+03","n/a","n/a","n/a","1","1","3","1","3","n/a","n/a","n/a","n/a","100","200","12","Yes","2","Yes","Yes","Yes","FALSE","FALSE","FALSE","TRUE","Yes","2000000","No","Building A House"
"T_460","EN_21","9/27/2018","NAKASEKE","WAKYATO",23,"Male",4,"Yes","n/a",4,2,2,"NAKASEKE","WAKYATO",1,1,"Yes","TRUE","TRUE","FALSE","Yes","38","1/1/2011","1/1/2016",10,5,1,"2","n/a","1","3","No","No",1000,1,10,160,0,0,0,150,0,0,0,10,700,1,10,240,0,0,0,200,0,0,0,5,1,"96","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0,0,0,10,1,0,1,1,1,3,"Yes",100,1,1,"Yes","Yes","No","11:31:00.000+03","n/a","n/a","n/a","1","1","3","1","3","n/a","n/a","n/a","n/a","150","240","40","Yes","2","Yes","Yes","No","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a"
